Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
MCH,32875.75930632613,32425.40643911619,32875.75930632613,32245.265292232205,22100.0,0.0,2023-05-24,0.0
MCH,33281.076886815084,32245.265292232205,33281.076886815084,32245.265292232205,18400.0,0.0,2023-05-25,0.0
MCH,32830.72401960514,32695.61815944216,33191.006313373095,32695.61815944216,2800.0,0.0,2023-05-26,0.0
MCH,33236.04160009409,32875.75930632613,33281.076886815084,32695.61815944216,28300.0,0.0,2023-05-29,0.0
MCH,33461.218033699064,32875.75930632613,33461.218033699064,32875.75930632613,23300.0,0.0,2023-05-30,0.0
MCH,33281.076886815084,33281.076886815084,33551.288607141054,33100.93573993111,16000.0,0.0,2023-05-31,0.0
MCH,33776.46504074603,32470.441725837176,33776.46504074603,32470.441725837176,34700.0,0.0,2023-06-01,0.0
MCH,33371.14746025707,32695.61815944216,33371.14746025707,32695.61815944216,18700.0,0.0,2023-06-02,0.0
MCH,33326.11217353608,33236.04160009409,33551.288607141054,33100.93573993111,11300.0,0.0,2023-06-05,0.0
MCH,33551.288607141054,33100.93573993111,33776.46504074603,33100.93573993111,30000.0,0.0,2023-06-06,0.0
MCH,33506.253320420066,33416.18274697808,33551.288607141054,33326.11217353608,5800.0,0.0,2023-06-07,0.0
MCH,33416.18274697808,33551.288607141054,33551.288607141054,33326.11217353608,5800.0,0.0,2023-06-08,0.0
MCH,33100.93573993111,32965.82987976812,33416.18274697808,32965.82987976812,27100.0,0.0,2023-06-09,0.0
MCH,31839.94771174325,33326.11217353608,33326.11217353608,31839.94771174325,27800.0,0.0,2023-06-12,0.0
MCH,32875.75930632613,32830.72401960514,33191.006313373095,32335.335865674195,6800.0,0.0,2023-06-13,0.0
MCH,33326.11217353608,32875.75930632613,33551.288607141054,32650.58287272116,40400.0,0.0,2023-06-14,0.0
MCH,33100.93573993111,33100.93573993111,33100.93573993111,33010.865166489115,11500.0,0.0,2023-06-15,0.0
MCH,32875.75930632613,33100.93573993111,33100.93573993111,32875.75930632613,32800.0,0.0,2023-06-16,0.0
MCH,32605.54758600017,33055.90045321012,33055.90045321012,32605.54758600017,59100.0,0.0,2023-06-19,0.0
MCH,32740.65344616316,33055.90045321012,33326.11217353608,32740.65344616316,6700.0,0.0,2023-06-20,0.0
MCH,32875.75930632613,32875.75930632613,32875.75930632613,32470.441725837176,5100.0,0.0,2023-06-21,0.0
MCH,32830.72401960514,32785.68873288414,32875.75930632613,32740.65344616316,9400.0,0.0,2023-06-22,0.0
MCH,32785.68873288414,32875.75930632613,32875.75930632613,32785.68873288414,11700.0,0.0,2023-06-23,0.0
MCH,32785.68873288414,32830.72401960514,32830.72401960514,30849.17140388137,27500.0,0.0,2023-06-26,0.0
MCH,32740.65344616316,32875.75930632613,32875.75930632613,32605.54758600017,42600.0,0.0,2023-06-27,0.0
