Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
VIC,21650.0,21750.0,21750.0,21575.0,1691900.0,0.0,2024-01-22,0.0
VIC,21550.0,21700.0,21700.0,21450.0,2211000.0,0.0,2024-01-23,0.0
VIC,21575.0,21600.0,21625.0,21450.0,1693500.0,0.0,2024-01-24,0.0
VIC,21400.0,21550.0,21550.0,21400.0,1155300.0,0.0,2024-01-25,0.0
VIC,21400.0,21350.0,21500.0,21325.0,1807600.0,0.0,2024-01-26,0.0
VIC,21325.0,21400.0,21425.0,21200.0,1816400.0,0.0,2024-01-29,0.0
VIC,21350.0,21325.0,21400.0,21250.0,1332900.0,0.0,2024-01-30,0.0
VIC,21250.0,21350.0,21400.0,21050.0,2738900.0,0.0,2024-01-31,0.0
VIC,21175.0,21225.0,21250.0,21025.0,2196100.0,0.0,2024-02-01,0.0
VIC,21050.0,21175.0,21250.0,21025.0,1981500.0,0.0,2024-02-02,0.0
VIC,21100.0,21100.0,21100.0,20900.0,2692400.0,0.0,2024-02-05,0.0
VIC,21150.0,21125.0,21175.0,20950.0,1594700.0,0.0,2024-02-06,0.0
VIC,21200.0,21150.0,21200.0,21000.0,1596000.0,0.0,2024-02-07,0.0
VIC,21275.0,21250.0,21400.0,21100.0,1934700.0,0.0,2024-02-15,0.0
VIC,21975.0,21275.0,22075.0,21250.0,4992200.0,0.0,2024-02-16,0.0
VIC,23500.0,22150.0,23500.0,22150.0,16636900.0,0.0,2024-02-19,0.0
VIC,24250.0,24000.0,24675.0,23950.0,8974900.0,0.0,2024-02-20,0.0
VIC,23625.0,24275.0,24275.0,23550.0,6649000.0,0.0,2024-02-21,0.0
VIC,23800.0,23625.0,23850.0,23500.0,4022500.0,0.0,2024-02-22,0.0
VIC,22600.0,23975.0,23975.0,22600.0,9877200.0,0.0,2024-02-23,0.0
VIC,22300.0,22675.0,22875.0,22150.0,5089400.0,0.0,2024-02-26,0.0
VIC,22575.0,22400.0,22825.0,22175.0,4367500.0,0.0,2024-02-27,0.0
VIC,22800.0,22950.0,23200.0,22625.0,3369700.0,0.0,2024-02-28,0.0
VIC,22500.0,23000.0,23075.0,22500.0,4017000.0,0.0,2024-02-29,0.0
VIC,22625.0,22500.0,22800.0,22425.0,2982700.0,0.0,2024-03-01,0.0
VIC,22625.0,22650.0,22875.0,22575.0,3738900.0,0.0,2024-03-04,0.0
VIC,22650.0,22600.0,22750.0,22500.0,3151800.0,0.0,2024-03-05,0.0
VIC,22650.0,22650.0,23425.0,22600.0,4652500.0,0.0,2024-03-06,0.0
VIC,22800.0,22800.0,22925.0,22675.0,2466500.0,0.0,2024-03-07,0.0
VIC,22400.0,23000.0,23000.0,22400.0,3896700.0,0.0,2024-03-08,0.0
VIC,22175.0,22450.0,22625.0,22175.0,3451600.0,0.0,2024-03-11,0.0
VIC,22075.0,22175.0,22300.0,22025.0,2836600.0,0.0,2024-03-12,0.0
VIC,22500.0,22125.0,22500.0,22050.0,2232300.0,0.0,2024-03-13,0.0
VIC,22975.0,22600.0,23425.0,22500.0,6021400.0,0.0,2024-03-14,0.0
VIC,22200.0,22950.0,23000.0,22200.0,4813400.0,0.0,2024-03-15,0.0
VIC,23050.0,22425.0,23100.0,21950.0,7732700.0,0.0,2024-03-18,0.0
VIC,23500.0,23100.0,23650.0,22800.0,7828400.0,0.0,2024-03-19,0.0
VIC,23250.0,23400.0,23500.0,22900.0,4695000.0,0.0,2024-03-20,0.0
VIC,23250.0,23250.0,23425.0,22950.0,3525800.0,0.0,2024-03-21,0.0
VIC,23300.0,23250.0,23350.0,23025.0,5198400.0,0.0,2024-03-22,0.0
VIC,23425.0,23300.0,23700.0,23075.0,4738500.0,0.0,2024-03-25,0.0
VIC,23525.0,23500.0,23600.0,23300.0,3479000.0,0.0,2024-03-26,0.0
VIC,23525.0,23525.0,23650.0,23350.0,4200800.0,0.0,2024-03-27,0.0
